e, e_dot, e_int, stamp, 
1.4144027112633906, 2.6020023765245998e-08, 0.16075506284949648, 1729809143354284995, 
1.414837436972764, 0.00014493527481847698, 0.13857567967280834, 1729809143400568616, 
1.4166154019053547, 0.0007375635473213885, 0.13718472929907438, 1729809143451215798, 
1.4188996165203456, 0.0013540598491938265, 0.13129296939593377, 1729809143493238321, 
1.4225756350353853, 0.0019867443766768598, 0.1321603296880807, 1729809143544328186, 
1.4264197171167998, 0.002506700198818083, 0.1441430766171653, 1729809143594559753, 
1.430554877679914, 0.0026597475481762167, 0.13892348137828167, 1729809143641714692, 
1.4374017636355871, 0.003660682172929105, 0.15702663426153432, 1729809143704256683, 
1.4432345820073946, 0.0042265681091602225, 0.1633157900263901, 1729809143755360166, 
1.4486531226276007, 0.0037504529973378573, 0.14140026107363118, 1729809143802240610, 
1.4539814518931333, 0.003582289961912899, 0.14034654589538612, 1729809143852242889, 
1.457932916914542, 0.003093264762313789, 0.13369918107162984, 1729809143894223487, 
1.464689702170782, 0.003569416759216256, 0.20887370501350336, 1729809143995418078, 
1.467703597284975, 0.0032568934568109795, 0.3067704530820297, 1729809144103846033, 
1.4667822598553732, 0.0006975192281970521, 0.3047588081615814, 1729809144203247116, 
1.462804622079962, -0.0016329917350043448, 0.2776379482210339, 1729809144293261276, 
1.4550167344561982, -0.003921841799725027, 0.27804678980265296, 1729809144393490167, 
1.4425760058698014, -0.006742872070053529, 0.3066862520088791, 1729809144504264696, 
1.4270530076627443, -0.009321242264484608, 0.3023811119202734, 1729809144603251472, 
1.4103893489997543, -0.010728885623349024, 0.26962166991593023, 1729809144693251037, 
1.384370858567041, -0.01422738303190115, 0.29506380763633894, 1729809144812922383, 
1.3624195467270472, -0.015989934090902363, 0.2910878063712586, 1729809144903312538, 
1.3366288127307806, -0.01591401527875343, 0.2591084187368155, 1729809145003283748, 
1.312400243188077, -0.01667310117965674, 0.2539786465197428, 1729809145093252885, 
1.2788608098488348, -0.01925600096064861, 0.2727484092091076, 1729809145211600492, 
1.2525347162498368, -0.01995517564608007, 0.26925971047267033, 1729809145303404303, 
1.2232378960493357, -0.018540971266499673, 0.2399178216596252, 1729809145403297892, 
1.1965114179758742, -0.018674432757987525, 0.2323788663271127, 1729809145493241634, 
1.1662453465474671, -0.01899751650062287, 0.22706003122379775, 1729809145593253583, 
1.1325799368126503, -0.02131049372107463, 0.24450148085147813, 1729809145703093933, 
1.1023603252377077, -0.02129500710325316, 0.238093742615828, 1729809145803263065, 
1.0754695777196388, -0.019036786364337182, 0.20985580571141807, 1729809145893272022, 
1.0404148554857946, -0.020648489917304353, 0.22489056611262168, 1729809146012902713, 
1.0152883595734092, -0.02006040604874319, 0.2194004603539146, 1729809146103481239, 
0.9886857856613173, -0.01724302327482578, 0.19317930404739173, 1729809146203265348, 
0.9638737880224392, -0.01713819051699002, 0.18774064195680482, 1729809146293255762, 
0.9372051687583913, -0.017160205634308645, 0.1824349882599938, 1729809146392659646, 
0.9089047155479838, -0.01832302415815179, 0.1967283131851928, 1729809146503287210, 
0.8848217166647265, -0.017461150697888266, 0.19180026654370905, 1729809146603357270, 
0.8625079641993051, -0.015465583782892903, 0.16908414200496824, 1729809146694253951, 
0.8341392749926253, -0.016894147224033745, 0.1801623464756576, 1729809146812729162, 
0.8142233757088159, -0.016094862830163075, 0.1751336212699273, 1729809146903504424, 
