x, y, theta, stamp, 
-0.7861884236335754, -0.8772037625312805, -2.629342305112789, 1729809151192702381, 
-0.7926532030105591, -0.8807098269462585, -2.629072398290933, 1729809151303494076, 
-0.7982885837554932, -0.8838777542114258, -2.6295505977405047, 1729809151401324603, 
-0.8034209609031677, -0.8867481350898743, -2.629117986472678, 1729809151493327929, 
-0.8091767430305481, -0.8899601101875305, -2.6299677532686423, 1729809151592658692, 
-0.8146739602088928, -0.8931634426116943, -2.6273945147284614, 1729809151703344149, 
-0.8198242783546448, -0.895904004573822, -2.626628138203122, 1729809151801329130, 
-0.8244030475616455, -0.8985785245895386, -2.6255430571286182, 1729809151893307471, 
-0.8291541337966919, -0.9012472033500671, -2.6267727169549406, 1729809151993661837, 
-0.8343266248703003, -0.9042707085609436, -2.625166684847424, 1729809152103354310, 
-0.838759183883667, -0.9066688418388367, -2.6255493172295834, 1729809152202338578, 
-0.8427420258522034, -0.9091182947158813, -2.623593230592679, 1729809152294334909, 
-0.8481283187866211, -0.9119691252708435, -2.623730413648699, 1729809152412275690, 
-0.8517964482307434, -0.9142090082168579, -2.62258715604514, 1729809152504537715, 
-0.8561578989028931, -0.916549563407898, -2.622879451795782, 1729809152603389168, 
-0.8595418334007263, -0.9184337258338928, -2.6220786620049528, 1729809152693338628, 
-0.8634147644042969, -0.9208650588989258, -2.6216596952419096, 1729809152793317112, 
-0.8677304983139038, -0.9231951236724854, -2.6224673076707425, 1729809152903861765, 
-0.8711246252059937, -0.9252280592918396, -2.6206915144672642, 1729809153003459027, 
-0.8743917942047119, -0.9270520210266113, -2.6203773736279996, 1729809153093352717, 
-0.8783044219017029, -0.9292802810668945, -2.620531559965998, 1729809153212600416, 
-0.8814606666564941, -0.93131023645401, -2.61907355449864, 1729809153303571798, 
-0.8847084045410156, -0.9330260753631592, -2.6199333827735507, 1729809153403322867, 
-0.8874920010566711, -0.9345763325691223, -2.6202021510104374, 1729809153493377943, 
-0.8910799026489258, -0.9369031190872192, -2.6203662659158633, 1729809153614444897, 
-0.8938766121864319, -0.9382146000862122, -2.620313339421536, 1729809153703803767, 
-0.8967708945274353, -0.9398738145828247, -2.6214676226018754, 1729809153803377213, 
-0.8993151783943176, -0.9414643049240112, -2.6214729428071633, 1729809153893361599, 
-0.9019923806190491, -0.943078875541687, -2.621502881479309, 1729809153993328959, 
-0.9050202369689941, -0.944588303565979, -2.6214136759648863, 1729809154104107744, 
-0.9076164364814758, -0.9462283253669739, -2.6204986938395534, 1729809154203356369, 
-0.9099435210227966, -0.947701632976532, -2.6188926152149494, 1729809154293335621, 
-0.9124574065208435, -0.9489579796791077, -2.6187751073300025, 1729809154393335006, 
-0.9149621725082397, -0.9503224492073059, -2.6206193036880814, 1729809154494386965, 
