e, e_dot, e_int, stamp, 
1.4142135562482907, 0.0, 0.1305773640654151, 1729809334192885434, 
1.4142135562482907, 0.0, 0.14153193722543284, 1729809334243503229, 
1.4145719778068389, 0.00011947385284938328, 0.15582218132581338, 1729809334303059048, 
1.4160465001040003, 0.0006109812852365485, 0.1543770248997791, 1729809334352607917, 
1.4187705993980344, 0.0013995405303985169, 0.14164776295034204, 1729809334403060079, 
1.4221412684293089, 0.00203158944176951, 0.13903882026948264, 1729809334450592540, 
1.4258527084767592, 0.002360703026241584, 0.13887542998069882, 1729809334500704625, 
1.4292549511191235, 0.002371227563271535, 0.13210770207708775, 1729809334543250955, 
1.4339473094708577, 0.0026982003313661775, 0.13199582965711776, 1729809334593029739, 
1.4391606700688866, 0.003301906316587703, 0.14535657786343878, 1729809334644606824, 
1.4456596294755422, 0.0039041066682281578, 0.15812716145235411, 1729809334702871603, 
1.4505519346225682, 0.003797088184560519, 0.15868286531312922, 1729809334754412527, 
1.4578628847642596, 0.004067751762905821, 0.2159804117061381, 1729809334851684225, 
1.4613504135278041, 0.003599492968411999, 0.2757029612070355, 1729809334943692463, 
1.4600532347637736, 0.0007301166665046507, 0.3674142479441744, 1729809335103379968, 
1.4547509080916052, -0.0021998351453996388, 0.37892829101366704, 1729809335203460453, 
1.4453768009763381, -0.004892144595811813, 0.29071372004085533, 1729809335303404043, 
1.433889320931607, -0.006953862386666065, 0.2736939411208136, 1729809335392910983, 
1.41626286612859, -0.00970464494924935, 0.286355567999329, 1729809335503394942, 
1.3971112226399112, -0.012259366097231958, 0.29790542128208486, 1729809335603332654, 
1.3750547077125372, -0.013736052805350951, 0.279141454547816, 1729809335703332533, 
1.3536719768846626, -0.014479748585082866, 0.26111479034657076, 1729809335793195753, 
1.3266941810996156, -0.016120175537640558, 0.2692492243174039, 1729809335902509807, 
1.3004175515023666, -0.017751475127431988, 0.27885681278321484, 1729809336003347949, 
1.2744327626341725, -0.01742047282181436, 0.2611847736015677, 1729809336103341637, 
1.245678836406105, -0.018246238365420497, 0.26694542248795156, 1729809336212961915, 
1.2217727754436039, -0.017553329063522877, 0.24953960463825917, 1729809336303406294, 
1.1956027711381512, -0.016692021755984648, 0.23245350679214735, 1729809336403338701, 
1.182666848654662, -0.013035308929647252, 0.18000766502712368, 1729809336453410915, 
1.1471248826174412, -0.01615929617357, 0.2245860946448053, 1729809336594454414, 
1.1195744690259213, -0.021030793209580272, 0.28642185580576396, 1729809336702519162, 
1.094962141359526, -0.01738758041930503, 0.23407370892035925, 1729809336803345502, 
1.0709426680896952, -0.016210600312075368, 0.21997887192794954, 1729809336903383803, 
1.049504969593735, -0.015152390588597001, 0.20352589138998187, 1729809336993236594, 
1.024099995749006, -0.015614224113563058, 0.20872879748653386, 1729809337102517817, 
1.0013382662216141, -0.016055567790706975, 0.21536139602959103, 1729809337203349152, 
0.979235553086286, -0.014954814220906684, 0.20114983056982702, 1729809337303354756, 
0.9601275031416806, -0.013736921026644514, 0.1855056374382735, 1729809337392595475, 
0.936770229435019, -0.01415510788375566, 0.19103040769346358, 1729809337502612289, 
0.916028599835496, -0.014699634435394867, 0.19761384510150662, 1729809337603351629, 
0.8956594895867392, -0.013703579949426578, 0.1839458894240632, 1729809337703393092, 
0.8782116668422464, -0.012605644331083207, 0.16996989687979375, 1729809337792916199, 
0.856942801910335, -0.012905562558801412, 0.17626878309633923, 1729809337904397936, 
0.8380404835672814, -0.013390394424988314, 0.1805029030045596, 1729809338003358361, 
0.8193067534181455, -0.012545349497396496, 0.16678065760765654, 1729809338103397242, 
0.8029730767309108, -0.011689135612123555, 0.15516137749076364, 1729809338192554918, 
0.7836156343898966, -0.011897039676082985, 0.16084222528590061, 1729809338303957359, 
0.766136395779755, -0.012278893650385259, 0.16532259984805667, 1729809338403360591, 
0.749337344331874, -0.011426096686007506, 0.15358937587443527, 1729809338504370676, 
0.7313163294782636, -0.01160668876716379, 0.15733371542166164, 1729809338613438583, 
0.7184174448822515, -0.010306633149874197, 0.13823975912385145, 1729809338692959064, 
0.7010560572124566, -0.010086757421935691, 0.13616495996978578, 1729809338803366429, 
0.6854365954908928, -0.010993616463786235, 0.14764452654940502, 1729809338903387804, 
0.6717224682823756, -0.00977786297669366, 0.13042225414016173, 1729809338993466462, 
0.6554407235312507, -0.009998623986547347, 0.1339177545365765, 1729809339103006857, 
0.6409755787246195, -0.010248963185918688, 0.13770641597063168, 1729809339203369978, 
0.6268265437807081, -0.00953805991684753, 0.12913607486578835, 1729809339304441754, 
0.6141580071064777, -0.0089391905393806, 0.11918042668935269, 1729809339393353429, 
0.599252393753471, -0.009191383342412393, 0.12207166563786193, 1729809339503446017, 
0.5859630825255175, -0.009398308193653393, 0.12596973990302313, 1729809339603376097, 
0.5799588481060081, -0.006431181882487628, 0.08587877639543111, 1729809339649401193, 
0.5594774358303761, -0.008828548898380473, 0.11747283296305282, 1729809339807629388, 
0.5471232786741083, -0.010945189810633268, 0.1456567730162319, 1729809339908490957, 
0.5362135884440866, -0.007754615795429835, 0.10446022464212838, 1729809339998387816, 
0.5244947552443852, -0.007542841143241034, 0.10236494927971393, 1729809340099490340, 
0.5129692582611948, -0.007748110060963949, 0.10449136553959844, 1729809340197586239, 
0.500337288483456, -0.008052488920309705, 0.10663971808518052, 1729809340307527070, 
0.49029707167204023, -0.0075573955297181805, 0.10064058972481664, 1729809340398385017, 
0.4847635433333214, -0.005191248383378218, 0.06928842174712581, 1729809340448414667, 
0.4692238806222299, -0.007024397016603438, 0.09375654357297696, 1729809340593131711, 
0.4638716403898083, -0.006963967647837688, 0.09183803048307197, 1729809340642731647, 
0.4528119957796386, -0.005470628280863772, 0.0740625345895778, 1729809340753450925, 
0.43819601921275475, -0.008558540392351191, 0.11593456048736878, 1729809340899436130, 
0.4270953918649983, -0.008572201304880104, 0.1140631139023144, 1729809341013058282, 
0.4241942550326711, -0.0046672547266945474, 0.06192187838682212, 1729809341043497937, 
0.41364137834147746, -0.004484671174506942, 0.05920052475394938, 1729809341153462439, 
0.400370142421144, -0.007941370870509038, 0.10564867786866274, 1729809341299469957, 
0.391632462403064, -0.007336305312804492, 0.0960921431079221, 1729809341392568206, 
0.38725625969967803, -0.0043712942404886546, 0.056504811535428745, 1729809341443216542, 
