e, e_dot, e_int, stamp, 
-2.3561952725170414, -1.2376174159574779e-11, -0.21755255176765861, 1729809334192885434, 
-2.3561952725221187, -7.977470536009909e-12, -0.2358037652281885, 1729809334243503229, 
-2.3525577526330825, 0.0012125066279862946, -0.25945696222589953, 1729809334303059048, 
-2.3326884344039964, 0.007835612706040754, -0.25608475783849033, 1729809334352607917, 
-2.305292989975679, 0.015754920885801216, -0.23302037498238906, 1729809334403060079, 
-2.275152802321503, 0.019178544027497857, -0.2257936169839038, 1729809334450592540, 
-2.2355072479020373, 0.02326191402454721, -0.22184688005585748, 1729809334500704625, 
-2.194490700311103, 0.026887367336799972, -0.2070962136268668, 1729809334543250955, 
-2.138081998518469, 0.03247508312785611, -0.20213290994770328, 1729809334593029739, 
-2.0700825430229997, 0.041469385762701094, -0.21631556198179086, 1729809334644606824, 
-1.9919486233620693, 0.04871112505213319, -0.22701066234798134, 1729809334702871603, 
-1.9188389287196268, 0.050414538101124284, -0.21891121511488262, 1729809334754412527, 
-1.7704697548120323, 0.07382628951667902, -0.2818142653651715, 1729809334851684225, 
-1.6378017789211834, 0.09367904993281446, -0.3361050424660015, 1729809334943692463, 
-1.4042277994372256, 0.12208065179160221, -0.40376186511644635, 1729809335103379968, 
-1.2638287222294093, 0.12465768556392469, -0.37284138532283784, 1729809335203460453, 
-1.1223675780432707, 0.09395340713131832, -0.25272535813406055, 1729809335303404043, 
-0.9991254257093418, 0.08823443217335585, -0.2137836650692696, 1729809335392910983, 
-0.8581856461483759, 0.08806064396496494, -0.19863620397493498, 1729809335503394942, 
-0.7321867095927255, 0.08897957203887212, -0.18162881674119838, 1729809335603332654, 
-0.613684321868599, 0.0815004414265923, -0.14689126084958237, 1729809335703332533, 
-0.5314603472470991, 0.06690878744854212, -0.11881198447050795, 1729809335793195753, 
-0.44460180689205764, 0.056360838325513786, -0.10554712314744372, 1729809335902509807, 
-0.3690456358508132, 0.05413823713209531, -0.09422578530769968, 1729809336003347949, 
-0.3020527345390538, 0.04751635745100128, -0.07468936944495111, 1729809336103341637, 
-0.24208425011614798, 0.042320461911555064, -0.06380527692217958, 1729809336212961915, 
-0.1983139628918793, 0.03457959054905816, -0.04951273138677726, 1729809336303406294, 
-0.1572880456102097, 0.028265401501979426, -0.03792852965070159, 1729809336403338701, 
-0.13973161187250982, 0.019527450339789827, -0.024767443997616528, 1729809336453410915, 
-0.09795812569990536, 0.019776639970101446, -0.025162153550702254, 1729809336594454414, 
-0.07070908913007123, 0.023007507580812863, -0.02560823036557106, 1729809336702519162, 
-0.05129663971848508, 0.015553828660473426, -0.015316162965767302, 1729809336803345502, 
-0.0368561650544863, 0.011284308025194978, -0.010636579095804916, 1729809336903383803, 
-0.02634034985193079, 0.00831876328885143, -0.00724707671941584, 1729809336993236594, 
-0.014485053311742213, 0.007457037247581362, -0.005156347497698963, 1729809337102517817, 
-0.003994621478305316, 0.007448576124541824, -0.003139083342383033, 1729809337203349152, 
0.0038649701947655046, 0.006116674502169239, -0.0009783908451018919, 1729809337303354756, 
0.007373332964436319, 0.003789318147580545, 0.00045694670769737446, 1729809337392595475, 
0.010011491276597173, 0.0020488403606105563, 0.0014113938720114782, 1729809337502612289, 
