x, y, theta, stamp, 
-0.7301751375198364, -0.8389490842819214, -2.609302031022229, 1729809342353451068, 
-0.7359276413917542, -0.8421381711959839, -2.609339650521343, 1729809342449753406, 
-0.739058256149292, -0.8440637588500977, -2.6097757875077394, 1729809342500544903, 
-0.7474477291107178, -0.849014937877655, -2.609808935891524, 1729809342643139027, 
-0.7535123825073242, -0.8526100516319275, -2.6093573232267735, 1729809342753016032, 
-0.7563320994377136, -0.8541289567947388, -2.6091305743177666, 1729809342803948901, 
-0.7638728618621826, -0.8586339354515076, -2.61014834291472, 1729809342944305759, 
-0.7665531039237976, -0.8602050542831421, -2.610524181764455, 1729809342992539624, 
-0.7721919417381287, -0.8635767102241516, -2.6110391915817135, 1729809343103011653, 
-0.7777014374732971, -0.8668288588523865, -2.611145711492944, 1729809343203566046, 
-0.7847821116447449, -0.8708693385124207, -2.6096657442720756, 1729809343342758102, 
-0.7881604433059692, -0.8729344010353088, -2.610022998427447, 1729809343412149176, 
-0.7950612306594849, -0.8768342137336731, -2.609901489126843, 1729809343554996454, 
-0.7995805144309998, -0.8796195983886719, -2.6093169012788757, 1729809343652478773, 
-0.8040093779563904, -0.8821750283241272, -2.6090618304954836, 1729809343743603972, 
-0.8084111213684082, -0.8849093317985535, -2.608914409152774, 1729809343843242805, 
-0.813442051410675, -0.8878672122955322, -2.606827377408111, 1729809343954488617, 
-0.8178467154502869, -0.8905361890792847, -2.6064724874361604, 1729809344053422294, 
-0.8239090442657471, -0.8940337300300598, -2.605725322954427, 1729809344194484354, 
-0.8281426429748535, -0.8966090679168701, -2.6059031647850976, 1729809344302567641, 
-0.8320114612579346, -0.8989362120628357, -2.60556930381011, 1729809344403500775, 
-0.8340361714363098, -0.9001400470733643, -2.605813275161818, 1729809344453491527, 
-0.8389447331428528, -0.9032211303710938, -2.605098769611891, 1729809344593560777, 
-0.8431733846664429, -0.9057257175445557, -2.604953243108284, 1729809344703499098, 
-0.846483588218689, -0.9078187942504883, -2.605124946463212, 1729809344803436306, 
-0.8499110341072083, -0.9098820090293884, -2.605124946463212, 1729809344903437075, 
-0.853701651096344, -0.9120761156082153, -2.605220540783924, 1729809345013269604, 
-0.8565585613250732, -0.9137559533119202, -2.605148240697865, 1729809345103584568, 
-0.8596656918525696, -0.9155262112617493, -2.6057243680402737, 1729809345203438592, 
-0.8626918196678162, -0.9174017310142517, -2.606348038717081, 1729809345304444764, 
-0.8652571439743042, -0.9188919067382812, -2.6065163706907697, 1729809345394800790, 
-0.8687832355499268, -0.9209305047988892, -2.606836328244515, 1729809345503671054, 
-0.8715264201164246, -0.9224615693092346, -2.606836328244515, 1729809345603443877, 
-0.8742952346801758, -0.9241592884063721, -2.606836328244515, 1729809345704484393, 
-0.8772333860397339, -0.9259027242660522, -2.606836328244515, 1729809345813264596, 
-0.8795217871665955, -0.9273988008499146, -2.606836328244515, 1729809345903737445, 
-0.8823592066764832, -0.9291002750396729, -2.605910986011555, 1729809346003447944, 
-0.8848194479942322, -0.9306002855300903, -2.605910986011555, 1729809346104457235, 
-0.8877533078193665, -0.932275116443634, -2.605910986011555, 1729809346213165167, 
-0.8898864984512329, -0.9335508942604065, -2.605910986011555, 1729809346303696145, 
-0.89253169298172, -0.9352226257324219, -2.605910986011555, 1729809346403451336, 
-0.8952968120574951, -0.936793863773346, -2.605910986011555, 1729809346504495199, 
-0.8975201845169067, -0.9382064938545227, -2.605910986011555, 1729809346592884095, 
-0.9001550078392029, -0.9398951530456543, -2.605910986011555, 1729809346703902948, 
-0.9029425978660583, -0.9413356781005859, -2.604883007335759, 1729809346803454506, 
-0.9054914116859436, -0.9429751634597778, -2.604883007335759, 1729809346903511659, 
-0.9078460335731506, -0.9443486928939819, -2.603832202183032, 1729809346993223841, 
-0.9105331301689148, -0.9459964036941528, -2.603339107223408, 1729809347104989277, 
-0.9132713675498962, -0.9475630521774292, -2.6030639499034742, 1729809347202516243, 
-0.9157979488372803, -0.949125349521637, -2.6030639499034742, 1729809347304475357, 
