x, y, theta, stamp, 
-0.7528793215751648, -0.8688726425170898, -2.6626508188693983, 1729809400402219933, 
-0.7594076991081238, -0.8721915483474731, -2.662378036079055, 1729809400501101401, 
-0.7657389044761658, -0.8754615783691406, -2.6615199591354095, 1729809400601241870, 
-0.7718039751052856, -0.8785728216171265, -2.66103594196303, 1729809400696232662, 
-0.7783723473548889, -0.8820807337760925, -2.66103594196303, 1729809400806088744, 
-0.7844129204750061, -0.8850128054618835, -2.6607568008024165, 1729809400908103285, 
-0.7896943688392639, -0.8877363801002502, -2.6607568008024165, 1729809400996270836, 
-0.7949398159980774, -0.8906471133232117, -2.6608944730721564, 1729809401096225002, 
-0.8011672496795654, -0.8938724994659424, -2.6600806217564537, 1729809401206358714, 
-0.8062241673469543, -0.8966366052627563, -2.6600806217564537, 1729809401308193674, 
-0.8111109733581543, -0.8990775942802429, -2.659242369871432, 1729809401396300956, 
-0.8159500956535339, -0.9015710353851318, -2.6589427283817146, 1729809401496198266, 
-0.8217043876647949, -0.904471755027771, -2.6592300494302035, 1729809401606420936, 
-0.8256970047950745, -0.906637966632843, -2.6583471036302657, 1729809401702459877, 
-0.8302924633026123, -0.9091076850891113, -2.658362588606717, 1729809401796119057, 
-0.8345171809196472, -0.9112792611122131, -2.6585238279410746, 1729809401897239404, 
-0.8394873738288879, -0.9139381051063538, -2.6578122592397224, 1729809402006142529, 
-0.843437910079956, -0.915847659111023, -2.656946167227283, 1729809402102513393, 
-0.8452067971229553, -0.9168025255203247, -2.656946167227283, 1729809402147432909, 
-0.8513962626457214, -0.9200814962387085, -2.6571391134159463, 1729809402297280886, 
-0.8555707931518555, -0.9223236441612244, -2.656508907939549, 1729809402406130711, 
-0.8593830466270447, -0.924294650554657, -2.6559043855781033, 1729809402503249294, 
-0.8627453446388245, -0.9260581135749817, -2.6548361269455305, 1729809402597401725, 
-0.8663818836212158, -0.9280776977539062, -2.6534574738352457, 1729809402698284381, 
-0.8703436255455017, -0.9300670623779297, -2.653755185543534, 1729809402806206964, 
-0.8735784292221069, -0.9318369030952454, -2.6534843121903644, 1729809402903134707, 
-0.8766108751296997, -0.933639645576477, -2.6533605975485317, 1729809402997141098, 
-0.8800297975540161, -0.9353275299072266, -2.652828939255052, 1729809403093819707, 
-0.8835093379020691, -0.9370629191398621, -2.6529033702821274, 1729809403206084592, 
-0.8864383101463318, -0.9387539029121399, -2.6530762229698537, 1729809403304153489, 
-0.8893870115280151, -0.9401757717132568, -2.6531774972729645, 1729809403396106474, 
-0.8922446966171265, -0.9416235685348511, -2.653254485273808, 1729809403494452493, 
-0.8951277136802673, -0.9433841109275818, -2.6532754934595233, 1729809403607243097, 
-0.897781252861023, -0.9447671175003052, -2.6525786359836956, 1729809403705161084, 
-0.9003300666809082, -0.9459241628646851, -2.652370207424667, 1729809403796368858, 
-0.9032772779464722, -0.9474506378173828, -2.6524751439117233, 1729809403906835905, 
-0.905763566493988, -0.9489080905914307, -2.6528225569153707, 1729809404007094419, 
-0.9083316326141357, -0.9502271413803101, -2.6519754806959037, 1729809404105096932, 
-0.910963773727417, -0.9514949321746826, -2.652023162531003, 1729809404198140565, 
-0.9135463833808899, -0.9528244733810425, -2.6524534115182394, 1729809404294870683, 
