e, e_dot, e_int, stamp, 
-2.229012317195805, -2.904803323063495e-06, -0.24549331664114085, 1729809271499813968, 
-2.226863029798453, 0.000716416643529764, -0.20928853211322482, 1729809271548641998, 
-2.2092232013812563, 0.0065963719381829655, -0.2195256692965284, 1729809271598623761, 
-2.183915549649768, 0.01431582671622822, -0.22290146430214372, 1729809271649654719, 
-2.1565081100854826, 0.017571697098591226, -0.21205939227612855, 1729809271695755437, 
-2.12290720189658, 0.020336115917729398, -0.19435749304841693, 1729809271739867102, 
-2.079033635686251, 0.025824824799743833, -0.19804690398115954, 1729809271789196576, 
-2.0073656322412177, 0.03851385655178744, -0.23966249979380974, 1729809271855659019, 
-1.954999537424647, 0.041344699420534724, -0.22246919457614292, 1729809271899668936, 
-1.8888349336117793, 0.039510232876479444, -0.1837658642739919, 1729809271949878595, 
-1.8183035516050357, 0.045565328606537094, -0.18675866957133683, 1729809271998620252, 
-1.7416520597538279, 0.049060957952650495, -0.18298317481152326, 1729809272050625636, 
-1.6147295378588078, 0.06785800458207596, -0.24358321229263175, 1729809272139836503, 
-1.4480199599002381, 0.09787736661786324, -0.32851979775638407, 1729809272255762401, 
-1.3222877006578846, 0.09748061240030774, -0.3052232957710733, 1729809272348653406, 
-1.1839341941522687, 0.08802858858265646, -0.25685848775965603, 1729809272450635525, 
-1.0660303884730387, 0.0854191040616153, -0.2280215226496943, 1729809272540147319, 
-0.91811915677751, 0.08860501245825292, -0.21800560086225312, 1729809272657074766, 
-0.8062786647765066, 0.08658390789884403, -0.193985849616835, 1729809272748702245, 
-0.6928979957874348, 0.07507372033002506, -0.15278874361757067, 1729809272846694186, 
-0.6049253216318646, 0.06711778104821398, -0.1341742636832571, 1729809272940006086, 
-0.5079479816042132, 0.06165000472774055, -0.12640174756176875, 1729809273056690459, 
-0.4346004076619714, 0.05677497132329775, -0.10816675762655212, 1729809273149702878, 
-0.36301049455758916, 0.048312495682208, -0.08311207176693625, 1729809273247670903, 
-0.306262092547366, 0.04277943837153512, -0.07016842172381654, 1729809273340399875, 
-0.24599452690525903, 0.03900532255077671, -0.0640789697184465, 1729809273457704571, 
-0.20387066835313572, 0.0341304747314101, -0.052750651121963615, 1729809273549692617, 
-0.16503916313807787, 0.02698512125572705, -0.038934413730569314, 1729809273647658081, 
-0.13531189593965243, 0.022852924137827763, -0.0319913035012465, 1729809273740033305, 
-0.10131204553410367, 0.021242372534658067, -0.028213149848312045, 1729809273858380571, 
-0.07962844621927312, 0.0185611499067931, -0.02220679790752995, 1729809273950689086, 
-0.0623609050119418, 0.012983713507387288, -0.015436633991639229, 1729809274048720218, 
-0.04939802206184973, 0.010076808052474462, -0.012121585890322155, 1729809274140695130, 
-0.03192032514763987, 0.01014685995476731, -0.01006962988328492, 1729809274258972493, 
-0.021633379194690328, 0.009254880955719802, -0.007175609008603044, 1729809274349791449, 
-0.012286514320581254, 0.006544603609019539, -0.004185315415832132, 1729809274449675782, 
-0.004986363131666227, 0.005549005354341367, -0.0024717159113427025, 1729809274540381559, 
0.00032641162602953244, 0.0042043086488702626, -0.0011886364106948111, 1729809274660097782, 
0.004198708279826491, 0.0030616904704975725, -3.2182166156767616e-05, 1729809274749699535, 
0.006773397798029546, 0.0021489953906666712, 0.0007140634377635535, 1729809274849697017, 
0.00999035323768016, 0.0019305483192845567, 0.0013306349103955823, 1729809274940130661, 
