imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.0031443238258361816, -0.005666553974151611, -0.0027942660994130404, -1.9517500965844626e-11, -1.54892799302275e-05, 1.2600650936494478e-06, 6.195711972090999e-06, 0.0, 2.0557232360829403e-08, -2.4175635715550925e-08, 1731623562.6242547, 
-0.030221998691558838, -0.005539298057556152, -0.025562309708468067, -1.3632499989896624e-10, -0.00012408755661484457, 1.0986194233971862e-06, 2.804857648356405e-05, 4.55553497323336e-13, 2.0557232360829403e-08, -2.4175635715550925e-08, 1731623562.741489, 
0.01883631944656372, 0.01160728931427002, 0.011226061224153691, 1.514041669045795e-09, -0.0003476348765401307, -4.355264017564748e-06, 4.9711316826866235e-05, 4.454249617643644e-12, 5.684341886080802e-14, 9.947598300641403e-14, 1731623562.8330352, 
-0.003883540630340576, 0.0018299221992492676, -0.0012925381949793618, -1.2026172406739908e-10, 9.486233231639134e-05, -1.2677500239641374e-06, 5.558432111683041e-06, -3.737726025854198e-12, 5.684341886080802e-14, 9.947598300641403e-14, 1731623562.9222372, 
0.031412601470947266, 0.0024120211601257324, 0.025800136242417705, -1.6133989817700136e-11, 7.616510065691915e-05, -2.1182916688280458e-07, 7.332378326100601e-06, -5.0839551871311495e-12, 5.684341886080802e-14, 9.947598300641403e-14, 1731623563.0423472, 
-0.0009744167327880859, 0.00587308406829834, 0.0036137192707085507, -4.46265485425017e-11, 0.0003879412713298654, -1.1503428957048467e-07, -2.384246895756834e-05, 3.4434090908930226e-12, 5.684341886080802e-14, 9.947598300641403e-14, 1731623563.1323664, 
-0.017305850982666016, 0.021596074104309082, -0.013717708327802568, 4.882016124729806e-10, 7.589975311905934e-05, 6.432189729354828e-06, 7.363143976259869e-06, -5.585292087349926e-12, 2.0557232360829403e-08, -2.4175637491907764e-08, 1731623563.222296, 
0.006226003170013428, -0.019621670246124268, 0.002806700417347246, -5.310760148564542e-10, -0.00017176416861689, 3.0918905795829186e-06, 3.2157763411883416e-05, -1.0865360610396637e-11, 4.1114411430953623e-08, -4.8351370907084856e-08, 1731623563.344953, 
-0.02602940797805786, -0.014271199703216553, -0.0210810956897127, -9.62189513418888e-11, -5.3728369874396964e-05, 1.7908406967645553e-06, 2.034988159520121e-05, -1.6568641227733312e-11, 4.1114411430953623e-08, -4.8351370907084856e-08, 1731623563.4250636, 
0.008063137531280518, -0.005417168140411377, 0.0030670985618347843, 1.529599543981438e-10, -0.0002973019942183251, -5.144935364470409e-07, 4.470626098668047e-05, -1.7547630273434538e-12, 4.1114411430953623e-08, -4.8351370907084856e-08, 1731623563.5220048, 
0.06839025020599365, 0.0037422776222229004, 0.05718007276352507, -1.671920682537805e-10, 0.00016551171804077055, -1.0101524546594098e-06, -1.57531157573678e-06, -3.700180239119284e-11, 4.1114411430953623e-08, -4.8351370907084856e-08, 1731623563.612251, 
0.6644743084907532, -0.23513901233673096, 0.560344925104363, -0.008649889360523138, 0.03674266080478881, -0.23541815347776243, 0.0004691809879650936, -9.074674483593583e-09, 0.002323419786989689, -0.00019754012464545667, 1731623563.7022357, 
0.03295499086380005, -0.25262290239334106, 0.12359537979946705, -0.06966990602400464, 0.1359126273301154, -0.5126080438043835, 0.005194994708840509, -2.568048184256085e-05, 0.010811543092131615, -0.0008691651746630669, 1731623563.8253164, 
0.6864094138145447, -0.1256738305091858, 0.589845839069659, -0.123877872761482, 0.15645415423548456, -0.791783851102024, 0.018742568742212903, -0.0005036495602742516, 0.025512196123600006, -0.002534126862883568, 1731623563.9223318, 
0.507656991481781, -0.342465877532959, 0.521909014239193, -0.30057645955989204, 0.2602440481972613, -1.1549791883503877, 0.03481382208386118, -0.0019914115823831064, 0.04505598917603493, -0.006200489588081837, 1731623564.04232, 
-0.49726277589797974, -0.3248487710952759, -0.3225510929626644, -0.3375431787559117, 0.24796644288160952, -1.3612453960839783, 0.05947196006338004, -0.006455762831381255, 0.06659934669733047, -0.013320053927600384, 1731623564.1223881, 
-1.228816032409668, 0.1679094433784485, -1.073944653287739, -0.018062419037014176, 0.013416618295127608, -1.3462721111752685, 0.08133351013338139, -0.013189614044688219, 0.08847559243440628, -0.023372258991003036, 1731623564.2251506, 
-0.8531941175460815, -0.43167245388031006, -0.8900092255430525, -0.23452096752369633, 0.234249967137383, -1.001156885482739, 0.08580550497872202, -0.015172613793367921, 0.10391584038734436, -0.03275206685066223, 1731623564.3425994, 
-0.8669739365577698, -0.27624768018722534, -0.8707167689250392, -0.15162361309601094, 0.2090604836843598, -0.7252619453656902, 0.10623072758929797, -0.02794192018858821, 0.11262381821870804, -0.039354611188173294, 1731623564.4331372, 
-0.1383931040763855, -0.2108808159828186, -0.26397954453658146, -0.06694587700577279, 0.1558394508242203, -0.42958234677870266, 0.12346075135187072, -0.04113474256203434, 0.1165120080113411, -0.042562711983919144, 1731623564.5226784, 
0.9897338151931763, 0.08063840866088867, 0.7743670545500444, -0.03022812900959254, 0.06452651021419661, -0.4684606204372414, 0.13423424710351925, -0.05063639548758277, 0.12136656790971756, -0.04749511927366257, 1731623564.6427765, 
0.5131312608718872, -0.23961001634597778, 0.5582032657091199, -0.16136230853201788, 0.2172136177533383, -0.7428738133502126, 0.13964413843376403, -0.055844050331624824, 0.13304860889911652, -0.059998344630002975, 1731623564.7330596, 
0.5916929841041565, -0.5541878342628479, 0.5862190230409231, -0.3916774057996405, 0.3601366458164788, -1.0875799792927334, 0.1553789965434719, -0.07266445534283293, 0.14615249633789062, -0.07674261182546616, 1731623564.8229988, 
-0.1184425950050354, -0.7534059882164001, 0.002598931610112487, -0.6052877078515854, 0.4492920234735138, -1.34720332484885, 0.17786735760819627, -0.10100802254842926, 0.15865810215473175, -0.09738577902317047, 1731623564.9133534, 
-0.4303739070892334, -1.078897476196289, -0.35560897831746036, -0.8397147378337779, 0.5884088501329351, -1.4270939970465555, 0.20239276052729943, -0.14030238890838417, 0.17051006853580475, -0.12327515333890915, 1731623565.0129724, 
-0.6284794807434082, -0.3131623864173889, -0.5825274004711204, -0.3729628795578646, 0.2909309938858531, -1.281963377556799, 0.22574560892177795, -0.19234317469157566, 0.17931535840034485, -0.15094678103923798, 1731623565.1053524, 
-0.5519605278968811, -0.3720065951347351, -0.5570795189042507, -0.28462127938938786, 0.2802936389057301, -1.015439667131059, 0.2343560222529906, -0.22187310346578895, 0.18293364346027374, -0.1686360239982605, 1731623565.2335174, 
-0.8103000521659851, -0.12129014730453491, -0.7670441342179848, -0.12423599222252898, 0.1687407003593326, -0.7362538614452172, 0.2388882747067854, -0.24990064316725394, 0.18399859964847565, -0.18189914524555206, 1731623565.323336, 
-0.6901317834854126, 0.02359795570373535, -0.7034136837194017, -0.03749193172098797, 0.07043247470237313, -0.5323102997504747, 0.2399793817613535, -0.26701431368229295, 0.18449221551418304, -0.18662910163402557, 1731623565.4255896, 
-0.30992627143859863, 0.3113401532173157, -0.3777137117102829, 0.021800912287707697, -0.07816186066231545, -0.27892007819382264, 0.23994304007220557, -0.2733117265911827, 0.18484386801719666, -0.19162042438983917, 1731623565.5135465, 
2.1576008796691895, -0.48724913597106934, 1.7231058891290776, -0.001504033748889057, 0.08217954321166718, -0.018301802250411225, 0.240236156272957, -0.26833106892102077, 0.18506889045238495, -0.1919737607240677, 1731623565.5734036, 
1.0853160619735718, -0.051858603954315186, 1.1943980891928518, -0.031818218260479855, 0.132480558733164, -0.24017273602058536, 0.23974185181379826, -0.27443466191998406, 0.1842329204082489, -0.20038631558418274, 1731623565.665127, 
0.8756149411201477, -0.14560097455978394, 0.9301807510628783, -0.08021726038026375, 0.20463723016522628, -0.3919973912640211, 0.23868445222604415, -0.28677139596649737, 0.18297071754932404, -0.21665321290493011, 1731623565.763568, 
0.22583448886871338, -0.13146644830703735, 0.3466581263338768, -0.16026699057936716, 0.27887491577135054, -0.5746913096722188, 0.23641170299312117, -0.30686115606488806, 0.1776367574930191, -0.25666385889053345, 1731623565.856761, 
0.3514195680618286, -0.045636653900146484, 0.3504976718510961, -0.1879916489649265, 0.2786651738996154, -0.6746147942858746, 0.23221019374420487, -0.33366335083765675, 0.1710958033800125, -0.2880514860153198, 1731623566.0168698, 
-0.43224799633026123, 0.4488227963447571, -0.29868692854184714, -0.04148875990241427, 0.06677003825269132, -0.6213679217226145, 0.22706129508869802, -0.35714700552881506, 0.162225604057312, -0.31960949301719666, 1731623566.1338418, 
-0.5325900912284851, 0.18566566705703735, -0.4921744291788759, -0.07736355620062418, 0.12356359632227569, -0.6261031444799191, 0.2248420186715456, -0.36488879680816966, 0.15161094069480896, -0.3493588864803314, 1731623566.2241862, 
-0.508529543876648, -0.6173365116119385, -0.5045794413353424, -0.2793380047337206, 0.4382323922369846, -0.6374198021004844, 0.21883295951125192, -0.38186958887184896, 0.13816463947296143, -0.3795027434825897, 1731623566.3431432, 
-0.4954695701599121, -0.7083665132522583, -0.49662489427575424, -0.3775115688114899, 0.5170273497948459, -0.7301578320011209, 0.20077904282276735, -0.4238979052359807, 0.12376915663480759, -0.4069788455963135, 1731623566.43404, 
0.29367244243621826, 0.25463855266571045, 0.15711675861872326, -0.09163120305298869, 0.1770950752871629, -0.517412485380562, 0.17918365879493794, -0.46624221554816125, 0.1089373230934143, -0.4320993423461914, 1731623566.554184, 
0.2037166953086853, -0.02937793731689453, 0.19586052763833306, -0.14035376805077535, 0.23538532589280994, -0.5962723781459929, 0.1698821419616943, -0.48170794498606756, 0.09225890040397644, -0.4573265314102173, 1731623566.6344671, 
-0.4908853769302368, -0.35850852727890015, -0.37274393529202476, -0.24530946653735586, 0.3445715181074382, -0.71192612751257, 0.15588936114281418, -0.5024194385110599, 0.0763792172074318, -0.4778969883918762, 1731623566.7244241, 
