x, y, theta, stamp, 
-1.9450913260865101, -0.49531096959831805, 0.2873228203711022, 7310000000, 
-1.9450912750437759, -0.49531095353567267, 0.2873227980931418, 7344000000, 
-1.9450911955680428, -0.49531093131281856, 0.2873227800674077, 7378000000, 
-1.94509107886986, -0.4953108956762809, 0.2873227626720254, 7412000000, 
-1.943983648060353, -0.4949838141158802, 0.28726015945717126, 7446000000, 
-1.9417678323228773, -0.4943298032971848, 0.2870860542189158, 7480000000, 
-1.9384437893016282, -0.4933488172317788, 0.2869543102729566, 7514000000, 
-1.934011488088534, -0.4920412023704838, 0.28685700946433684, 7548000000, 
-1.9218213482640412, -0.48844771541046805, 0.2865743330062045, 7616000000, 
-1.9051967938494245, -0.4835518978581486, 0.2863303251168832, 7684000000, 
-1.8853113373952448, -0.47775571064796035, 0.27739790365004613, 7752000000, 
-1.86495722355655, -0.47217974723335554, 0.259427287613347, 7820000000, 
-1.8445284137014308, -0.46690362980339023, 0.24479927334888035, 7888000000, 
-1.8240129963905105, -0.4619590508606516, 0.2290621946208301, 7956000000, 
-1.803423171400146, -0.4573265086099528, 0.21316359895534995, 8024000000, 
-1.7930997538042357, -0.4551361158776699, 0.2050968446013586, 8058000000, 
-1.7724019290719197, -0.4510012142544755, 0.1892534263454327, 8126000000, 
-1.751641293708385, -0.4471912758527991, 0.17396854120743827, 8194000000, 
-1.7308280100863938, -0.4436842525763424, 0.15985621695487973, 8262000000, 
-1.7099676298774684, -0.4404659895341071, 0.14630779370647598, 8330000000, 
-1.6890668363825831, -0.43752127441609107, 0.13353629779437198, 8398000000, 
-1.6786030556924627, -0.43614701512668735, 0.12746297485154062, 8432000000, 
-1.6576509463329034, -0.43358710979333875, 0.11549885318673908, 8500000000, 
-1.636670829604159, -0.4312705952310263, 0.10449396329579114, 8568000000, 
-1.6156680370351753, -0.4291716027016402, 0.09434513927844446, 8636000000, 
-1.6051588918984891, -0.42820118681798924, 0.08947921041252692, 8670000000, 
-1.5841274459649652, -0.4264083944599821, 0.08032375780751984, 8738000000, 
-1.55255186096027, -0.424067605339435, 0.06748123344173958, 8840000000, 
-1.5314869020663295, -0.4227234702176815, 0.059749796785713606, 8908000000, 
-1.510416977794568, -0.4215367938125458, 0.05244201760198793, 8976000000, 
-1.4893449970885229, -0.42049957516292885, 0.04565413694124192, 9044000000, 
-1.4682717469260966, -0.41960336536040416, 0.03904126226157375, 9112000000, 
-1.447198797410029, -0.41884328533252724, 0.03290041621047657, 9180000000, 
-1.42612761675884, -0.4182074695930006, 0.027282280353312715, 9248000000, 
-1.4050554649941167, -0.417686809124184, 0.021976783975223995, 9316000000, 
-1.3839801132495502, -0.41727392590333445, 0.017119638730983607, 9384000000, 
-1.3523619914042508, -0.4168403626347795, 0.010313498621181139, 9486000000, 
-1.3418215572848282, -0.4167422158548204, 0.00821902350784171, 9520000000, 
-1.320739423724957, -0.4166110443769409, 0.004195927323065297, 9588000000, 
-1.2996558556000803, -0.41656221305348085, 0.0004322898346356257, 9656000000, 
-1.2785711645329394, -0.41659063657615775, -0.003100382166768876, 9724000000, 
-1.2469422267586243, -0.41677088208847646, -0.008184628897786815, 9826000000, 
-1.2258557536652464, -0.4169762723423032, -0.011201903975740274, 9894000000, 
-1.2047687144132506, -0.41724390496094654, -0.014131788140019379, 9962000000, 
-1.1731377864062271, -0.41775709916919607, -0.018188162096099404, 10064000000, 
-1.1625940910037673, -0.417956011099872, -0.019464367773487225, 10098000000, 
-1.1415066424548317, -0.41839319899137906, -0.021889064802365247, 10166000000, 
-1.1204188795985264, -0.4188795245931693, -0.024102331184498286, 10234000000, 
-1.0993309805064309, -0.41941079753409394, -0.0261837128820106, 10302000000, 
-1.0782458762201939, -0.4199854768846162, -0.02821849709509437, 10370000000, 
-1.0571669844442253, -0.4206011769182831, -0.030076866695786193, 10438000000, 
-1.0360942734170233, -0.42125431846601413, -0.03179752163436483, 10506000000, 
-1.0150277271250514, -0.4219427876622335, -0.03340313666140088, 10574000000, 
-0.9939660474093691, -0.42266388622044265, -0.034940435087757266, 10642000000, 
-0.9729048757491291, -0.4234165729918516, -0.036370029479823505, 10710000000, 
-0.9518428676567255, -0.42419852608646885, -0.03771913223814319, 10778000000, 
-0.9307799435280165, -0.4250085801859746, -0.039044559245197584, 10846000000, 
-0.9097162095246315, -0.42584551328742776, -0.040267076742031484, 10914000000, 
-0.8886516525717374, -0.42670729884908504, -0.04139284840326281, 10982000000, 
-0.8675861687046813, -0.4275922879515299, -0.04247384729145547, 11050000000, 
-0.8465197688626533, -0.4284993499496267, -0.043486488753131186, 11118000000, 
-0.8254524186485074, -0.42942726597838826, -0.04445204696111877, 11186000000, 
-0.8043841536633685, -0.4303752734655614, -0.045400442159237726, 11254000000, 
-0.7938503568121448, -0.4308565185120243, -0.04582788845916708, 11288000000, 
-0.7622554801330451, -0.43232635688395454, -0.04706879116147163, 11390000000, 
-0.7411992702276583, -0.43332705354492423, -0.04783820195641983, 11458000000, 
-0.7306731159906943, -0.43383332231687705, -0.04821757846901857, 11492000000, 
-0.6990980167708717, -0.4353749643478848, -0.04928564391435514, 11594000000, 
-0.6885727361736363, -0.43589620059394735, -0.04962551921481393, 11628000000, 
-0.667521299159274, -0.4369491424887724, -0.05027668281560207, 11696000000, 
-0.6464684626465046, -0.4380157672855656, -0.05091305035014629, 11764000000, 
-0.6254143430643331, -0.43909521260146167, -0.05149972045534761, 11832000000, 
-0.6148867764601045, -0.43963957019283983, -0.051789881148587055, 11866000000, 
-0.5938306560928922, -0.44073732790263853, -0.052352334127963654, 11934000000, 
-0.5727735339530473, -0.44184667727233046, -0.05288242930136277, 12002000000, 
-0.5517176329725408, -0.4429669189638079, -0.05339473029840922, 12070000000, 
-0.5306652243576295, -0.44409738876654037, -0.05387579170964644, 12138000000, 
-0.5096168695196102, -0.44523764751490125, -0.054344548548276944, 12206000000, 
-0.4990938842737678, -0.4458113758107219, -0.05456975159436021, 12240000000, 
-0.4780489723610858, -0.44696580310767625, -0.05501415907730788, 12308000000, 
-0.4570036079906725, -0.4481293205059364, -0.05543401917744523, 12376000000, 
-0.43595677574358577, -0.449301699320606, -0.055843766250739696, 12444000000, 
-0.4149083885761395, -0.45048259731338114, -0.05624115733365037, 12512000000, 
-0.39385852726496284, -0.45167191729387374, -0.05662734567462603, 12580000000, 
-0.38333332794557123, -0.452269561713554, -0.056810416817020086, 12614000000, 
-0.3622836097427537, -0.4534706562302784, -0.05718240846519653, 12682000000, 
-0.3412360453541379, -0.45467935094063255, -0.05753660650819533, 12750000000, 
-0.3201912206001844, -0.455895222680376, -0.05788426266544175, 12818000000, 
