e, e_dot, e_int, stamp, 
0.900951105677366, 0.023882813570915335, 0.17923490859263658, 1732833668283266000, 
0.9009486516756896, 0.023874633565327263, 0.17971240126394314, 1732833668383893624, 
0.9008972550078783, -0.00017950223162569814, 0.18018646749072892, 1732833668474935921, 
0.9008729937428538, -0.00025219310945271783, 0.18018126002842813, 1732833668573438012, 
0.9008687343219801, -9.506895299401148e-05, 0.18017593220484748, 1732833668682975674, 
0.9008426421186172, -0.00010117208078863626, 0.18017229134556342, 1732833668783937963, 
0.8996218409945858, -0.004156311091314535, 0.18008888116234553, 1732833668872946800, 
0.8966171152473627, -0.014085089570848494, 0.17980543989070438, 1732833668973175598, 
0.9025712392187286, 0.009831327413809543, 0.17992067969737846, 1732833669082961933, 
0.9089845342787536, 0.04122473010463645, 0.1805448592496563, 1732833669182947808, 
0.9279334191114155, 0.08454059964228951, 0.18263261284059318, 1732833669273044388, 
0.9205428258078439, 0.0385276384303009, 0.18383071861320086, 1732833669323538520, 
0.9163501103965929, -0.038611029049408684, 0.1843217570210568, 1732833669433212020, 
0.9153634896773405, -0.01726445376834455, 0.18348376172545183, 1732833669582963344, 
0.9168627497674725, 0.0017087979029321392, 0.18323842332276039, 1732833669673082234, 
0.9196005136486823, 0.014123413237806156, 0.1834551168728997, 1732833669723587113, 
0.9228388663055787, 0.01992038846035382, 0.18395347531478223, 1732833669824401217, 
0.9233847051504411, 0.012613971672529312, 0.1843882723403135, 1732833669984921992, 
0.9235785141717985, 0.0024654928873994266, 0.18465347237518787, 1732833670073056353, 
0.923179238319437, -0.0006848894366802879, 0.18467616384277843, 1732833670122953900, 
0.9231444959183895, -0.0014467275113631366, 0.184660149893975, 1732833670232962204, 
0.9230755370497075, -0.000345670899098612, 0.18462661808583558, 1732833670380937513, 
0.9228961271063847, -0.0008278960400161702, 0.18460774400496544, 1732833670473003087, 
0.9225037558599348, -0.0019059372992421182, 0.18456502800106844, 1732833670523291413, 
0.922038958904814, -0.0028572273385688942, 0.1844959227914089, 1732833670683230133, 
0.9219845503607433, -0.0017306849973049616, 0.18443515100836613, 1732833670781859423, 
0.9218904310076992, -0.0004950929903827875, 0.18439426268488376, 1732833670873070909, 
0.9219262926144209, -0.00019419248774132924, 0.1843867515988576, 1732833670941907286, 
0.9219504465654669, 0.00020005185922563248, 0.1843844780125058, 1732833671083524012, 
0.921873119070023, -0.0001772451479931103, 0.18438332388332737, 1732833671133522562, 
0.9217971547042346, -0.0005109728707741734, 0.18437471468931496, 1732833671231302394, 
