imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.07378373572157981, 1.0917140935048482, 0.09654431624514781, 1.0554668510061407, 1.0377776176384546, 1.0170453024492274, 0.8056013923319337, 0.5095039369495252, 3.053, 
0.1159824975797434, 1.0924277429772633, 0.10836418828924368, 1.0592454089538688, 1.0372265128907485, 1.0212286282595626, 0.7688646976935231, 0.6059819601539073, 3.09, 
0.4999011492914368, 1.082012712016669, 0.34989748199984394, 1.0590252060179872, 1.0353768987797887, 1.022840288658235, 0.7226639162369867, 0.697688380121817, 3.12, 
-0.355219810562527, 1.1217219274228347, -0.08598902867216163, 1.082327415536486, 1.0426731634623299, 1.038031334711329, 0.6673097070086824, 0.7844090345317789, 3.141, 
-0.45377414724665976, 1.0611162522226327, -0.31342164717330045, 1.048577080367228, 1.0168125517487134, 1.0312393160016426, 0.6026326080012397, 0.8659346030382331, 3.171, 
-0.48861751812190196, 1.0694438163579256, -0.4212158411521275, 1.0444592476720513, 1.0054952812607842, 1.0387510186645634, 0.5309198503835828, 0.9393272486876327, 3.202, 
0.5589453733558878, 1.0656315645721512, 0.18478281706026467, 1.0457777484704613, 1.0043948614358134, 1.0412018107853418, 0.45307608820561374, 1.0039093679714046, 3.232, 
0.5748361381323133, 1.120570905079587, 0.4258403274058821, 1.0859683390650172, 1.0331211599242918, 1.0511529346128174, 0.3696899424314857, 1.0595687237928155, 3.265, 
0.03218869070355397, 1.0974425121845541, 0.18201437719698083, 1.081254225275795, 1.0359811838477737, 1.0437006406427878, 0.279250379381187, 1.1071627031882507, 3.302, 
-0.03217348123618773, 1.0900497112528187, 0.049317539802448185, 1.070512849352811, 1.0311030618637396, 1.0382209974411651, 0.18361219327032863, 1.1452849619367897, 3.361, 
0.10085466621751651, 1.0931576913363568, 0.08102508921707324, 1.0674802833354724, 1.0300084492654908, 1.0363801229948193, 0.08464364944860144, 1.1731895330242859, 3.392, 
0.06791344328258717, 1.141006065437823, 0.07304827917033184, 1.0923760101129525, 1.043587636297152, 1.0467506245943188, -0.016917533831178864, 1.1907318856820295, 3.42, 
0.07093371367048557, 1.1088126943396481, 0.07149523781509941, 1.0795792342135622, 1.0382470874955756, 1.0398095474726412, -0.12062666012946509, 1.1976923280348577, 3.445, 
0.030952413456205752, 1.1440107971127622, 0.04646211877109153, 1.0961313369321788, 1.04461181874383, 1.0493192947503716, -0.22421935535128154, 1.193786130506864, 3.474, 
0.2314873655460209, 1.1309885423585957, 0.1605976727443951, 1.0948318621494715, 1.0431386020271205, 1.0495555049174634, -0.32715031600342165, 1.1790301380042596, 3.511, 
-0.4892705190922769, 1.0866757081836091, -0.2413124390176494, 1.0684767312326788, 1.0262031903480557, 1.041194123427238, -0.42780552445563447, 1.153703605407592, 3.551, 
-0.7536675491446896, 1.1075409600143886, -0.5573850880746195, 1.068573787857361, 1.017080876952883, 1.0506281379104756, -0.5251771581278518, 1.1181037695257612, 3.591, 
0.2839998009264458, 1.1405584365404735, -0.03668915696458852, 1.087367478957343, 1.0222293980227086, 1.0637215883838116, -0.6177747377900003, 1.0727193650557305, 3.6390000000000002, 
0.5400864585610952, 1.1771808479870796, 0.3200012178536559, 1.121853079773731, 1.0469522595053136, 1.0715417724049883, -0.7046712093264861, 1.0180985141674057, 3.665, 
0.5537574542070887, 1.172205773474166, 0.46401572078898057, 1.1278746003895954, 1.0624836726919642, 1.061545348298815, -0.7862541147703527, 0.9537363458277537, 3.681, 
0.003224879771204333, 1.1448744818499141, 0.17856930928753917, 1.1108509335291834, 1.0611712804204723, 1.0468158666045186, -0.8613076879360104, 0.8802806706229287, 3.7190000000000003, 
-0.011270310994567491, 1.1138322680840043, 0.06075496386168648, 1.0847039464934876, 1.0484386136292672, 1.0345898485545897, -0.9283044974426906, 0.7991041829552109, 3.748, 
-0.0420462854235879, 1.1223778248859986, -0.0028914523515532198, 1.081358565697209, 1.0454933734081195, 1.0343045620386624, -0.9861007146566204, 0.711946882866888, 3.7880000000000003, 
-0.034837748678351536, 1.1147887152892337, -0.02268874928592879, 1.0757536707953101, 1.041516826782761, 1.0328720987814537, -1.0345280481164738, 0.6193987186287484, 3.826, 
-0.019257626099715503, 1.097564932014148, -0.02067204737260908, 1.0650194378194395, 1.0340364476598234, 1.029963150940893, -1.0729587444551474, 0.5227865053916025, 3.847, 
-0.004183052611717072, 1.1071266834099793, -0.0104376657293708, 1.069709937571015, 1.0344314099751202, 1.0341042695104776, -1.1010741564763242, 0.42326495933482167, 3.8680000000000003, 
-0.08206975966527454, 1.177620815166346, -0.054284352430910704, 1.1102262780723624, 1.0521637822170589, 1.0551838951659764, -1.1189022148771286, 0.3208462283606563, 3.923, 
0.33093265569947106, 1.1214890560572788, 0.18348591938172462, 1.090382581819684, 1.0425462226035447, 1.0458841614683307, -1.125993860983611, 0.21632617209581997, 3.959, 
